agent_id;dh_id;agent_name;msisdn;status;created_at;updated_at;hub_manager_id
BD10548325_01;e296aeed-421c-4ebe-9a99-914ecfb6fa54;S. B Mobile Bazar_Agent01;1709478460;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10548325_02;e296aeed-421c-4ebe-9a99-914ecfb6fa54;S. B Mobile Bazar_Agent02;1709478470;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10547076_01;a7930d09-75b2-4cb7-87ba-fe3cf4354de4;TAKOWA TRADERS_Agent01;1709478480;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10547076_02;a7930d09-75b2-4cb7-87ba-fe3cf4354de4;TAKOWA TRADERS_Agent02;1709478490;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519866_01;5dbf14f5-1ad9-45ba-8b4f-7ef4cdd94c09;M/S Niloy Enterprise_Agent01;1709480911;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519866_02;5dbf14f5-1ad9-45ba-8b4f-7ef4cdd94c09;M/S Niloy Enterprise_Agent02;1709480921;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531005_01;621a643c-4cee-4038-8bd6-91ac623b1f24;M/S Sandha Electronis & Telecom_Agent01;1709486385;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531005_02;621a643c-4cee-4038-8bd6-91ac623b1f24;M/S Sandha Electronis & Telecom_Agent02;1709486395;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10704391_01;cb353088-5cc4-4ef3-a113-2104d1f0dd30;Bay Breeze Enterprise BD_Agent01;1709489348;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10704391_02;cb353088-5cc4-4ef3-a113-2104d1f0dd30;Bay Breeze Enterprise BD_Agent02;1709489358;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519394_01;0369c053-f066-4e3e-9468-a01457078aa7;M/S Moulovi Brothers (Unit-4)_Agent01;1709490790;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519394_02;0369c053-f066-4e3e-9468-a01457078aa7;M/S Moulovi Brothers (Unit-4)_Agent02;1709490800;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10554955_01;a45b0bdd-2efa-40c6-9b44-4e9d86d3be70;Hello Nawabgonj_Agent01;1709491520;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10554955_02;a45b0bdd-2efa-40c6-9b44-4e9d86d3be70;Hello Nawabgonj_Agent02;1709491530;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10548861_01;d0a9c412-735a-4198-b3f5-ab64fc82ee3e;Noora Trade Links Unit-2 Hatibandha_Agent01;1709492820;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10548861_02;d0a9c412-735a-4198-b3f5-ab64fc82ee3e;Noora Trade Links Unit-2 Hatibandha_Agent02;1709492830;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10525604_01;f99d5ae7-43a8-4d64-aa1d-b84b178ef1da;Sarker Enterprise - Nilphamari_Agent01;1709494443;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10525604_02;f99d5ae7-43a8-4d64-aa1d-b84b178ef1da;Sarker Enterprise - Nilphamari_Agent02;1709494453;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529381_01;d735fe73-e62b-4022-9178-17051b35c575;Sarker Enterprise - Parbatipur_Agent01;1709494454;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529381_02;d735fe73-e62b-4022-9178-17051b35c575;Sarker Enterprise - Parbatipur_Agent02;1709494464;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519978_01;77317cd9-7841-46b6-b2c4-9af18c2d6d94;Sarker Enterprise - Jaldhaka_Agent01;1709494476;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519978_02;77317cd9-7841-46b6-b2c4-9af18c2d6d94;Sarker Enterprise - Jaldhaka_Agent02;1709494486;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531006_01;d00e724f-3bf5-46d4-a337-ed7244f34803;Sarker Enterprise - Domar_Agent01;1709494487;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531006_02;d00e724f-3bf5-46d4-a337-ed7244f34803;Sarker Enterprise - Domar_Agent02;1709494497;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10593056_01;bdcd05b9-1cb3-4b6e-93ec-79c2dd9ce784;Tradelink Promotion & Distribution Unit 2_Agent01;1709497069;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10593056_02;bdcd05b9-1cb3-4b6e-93ec-79c2dd9ce784;Tradelink Promotion & Distribution Unit 2_Agent02;1709497079;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10539865_01;a4292012-d9b3-49bf-aa1e-66012fdb579a;Maruf Enterprise_Agent01;1709499900;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10539865_02;a4292012-d9b3-49bf-aa1e-66012fdb579a;Maruf Enterprise_Agent02;1709499910;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519610_01;4be2eda0-3143-4835-99be-b899d577ded6;Jk Sales & Distribution-3_Agent01;1709550665;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519610_02;4be2eda0-3143-4835-99be-b899d577ded6;Jk Sales & Distribution-3_Agent02;1709550675;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10516538_01;c80b84b5-ae50-4084-b271-ac2d8dcd5b6b;M. M. Telecom_Agent01;1709551465;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10516538_02;c80b84b5-ae50-4084-b271-ac2d8dcd5b6b;M. M. Telecom_Agent02;1709551475;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529027_01;5e42edf7-58ab-41b3-9e66-f236bfa7fd11;Provath-Uttarkhan_Agent01;1709554177;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529027_02;5e42edf7-58ab-41b3-9e66-f236bfa7fd11;Provath-Uttarkhan_Agent02;1709554187;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519475_01;6aceea0b-c4e8-425a-b219-f847a3ea8011;Sales Promotion Service Unit-3_Agent01;1709555093;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519475_02;6aceea0b-c4e8-425a-b219-f847a3ea8011;Sales Promotion Service Unit-3_Agent02;1709555103;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10655943_01;08d760ad-8df0-47c0-88c2-7e3408453d57;M/S. LIMON ENTERPRISE_Agent01;1709556310;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10655943_02;08d760ad-8df0-47c0-88c2-7e3408453d57;M/S. LIMON ENTERPRISE_Agent02;1709556320;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10585563_01;567f173e-e166-47ea-8cd1-633ea128c32d;M/S. Nasim Enterprise_Agent01;1709558125;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10585563_02;567f173e-e166-47ea-8cd1-633ea128c32d;M/S. Nasim Enterprise_Agent02;1709558135;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10546369_01;3684bd71-0507-4cf8-9bc6-8bebe180592c;M/S Nahar Traders_Agent01;1709564245;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10546369_02;3684bd71-0507-4cf8-9bc6-8bebe180592c;M/S Nahar Traders_Agent02;1709564255;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10525588_01;63bd89e3-f63c-432b-a969-c6f6c1bd0561;Moula Boksh Karim Boksh 3_Agent01;1709565191;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10525588_02;63bd89e3-f63c-432b-a969-c6f6c1bd0561;Moula Boksh Karim Boksh 3_Agent02;1709565201;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519554_01;a9627e97-4a4f-4ac5-aa4b-e4c3943d177c;Moula Boksh Karim Boksh 2_Agent01;1709565450;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519554_02;a9627e97-4a4f-4ac5-aa4b-e4c3943d177c;Moula Boksh Karim Boksh 2_Agent02;1709565460;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10535072_01;27cb35a1-3593-44e0-8461-02859c06618c;Paragon Marketing Limited_Agent01;1709568169;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10535072_02;27cb35a1-3593-44e0-8461-02859c06618c;Paragon Marketing Limited_Agent02;1709568179;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10535070_01;bf86d49e-2b29-4d00-93fc-17e67cb8e2c9;Paragon Marketing Limited-Mirpur 1_Agent01;1709568208;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10535070_02;bf86d49e-2b29-4d00-93fc-17e67cb8e2c9;Paragon Marketing Limited-Mirpur 1_Agent02;1709568218;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10528438_01;75c1b01c-e428-4142-8eec-3ac8983efaee;Tradelink Promotion & Distribution - Mithapukur_Agent01;1709570850;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10528438_02;75c1b01c-e428-4142-8eec-3ac8983efaee;Tradelink Promotion & Distribution - Mithapukur_Agent02;1709570860;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529625_01;61da0ac0-9dea-4542-8824-5b93c9e0393a;Tradelink Promotion & Distribution - Kaunia_Agent01;1709570873;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529625_02;61da0ac0-9dea-4542-8824-5b93c9e0393a;Tradelink Promotion & Distribution - Kaunia_Agent02;1709570883;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519870_01;45dce5ca-0bf3-47f5-ab37-0eb96e04ce34;Noor Sons Trishal_Agent01;1709572880;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519870_02;45dce5ca-0bf3-47f5-ab37-0eb96e04ce34;Noor Sons Trishal_Agent02;1709572890;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10542822_01;05f9ddb0-f2d1-45e0-898f-f9b0aeaa6146;M/s Bhuiyan Mobile Center_Agent01;1709575820;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10542822_02;05f9ddb0-f2d1-45e0-898f-f9b0aeaa6146;M/s Bhuiyan Mobile Center_Agent02;1709575830;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10543356_01;b916cfff-84a6-4cfd-a9d9-b48cfd8b66e6;Shahin Telecom_Agent01;1709579855;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10543356_02;b916cfff-84a6-4cfd-a9d9-b48cfd8b66e6;Shahin Telecom_Agent02;1709579865;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10536196_01;31258f9d-40c2-47c8-b3a1-c80bb92ce2c1;Farhan Enterprise_Agent01;1709580235;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10536196_02;31258f9d-40c2-47c8-b3a1-c80bb92ce2c1;Farhan Enterprise_Agent02;1709580245;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10725186_01;61ad1ab8-15e7-4965-b5f3-4297f80cf27d;M/S RAHELA TRADERS_Agent01;1709583949;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10725186_02;61ad1ab8-15e7-4965-b5f3-4297f80cf27d;M/S RAHELA TRADERS_Agent02;1709583959;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10630333_01;c9967436-8b2a-4b9f-b13f-ff78703b10ad;M/S Tousif & Touhid Enterprise_Agent01;1709585435;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10630333_02;c9967436-8b2a-4b9f-b13f-ff78703b10ad;M/S Tousif & Touhid Enterprise_Agent02;1709585445;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531061_01;4042a997-d334-4794-bd78-ce07fec14b39;Noor Sons Muktagachha_Agent01;1709589439;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531061_02;4042a997-d334-4794-bd78-ce07fec14b39;Noor Sons Muktagachha_Agent02;1709589449;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10525622_01;c28c355c-e576-49af-878e-048a0ac8eaef;M/S Zaman & Sons-Mohadevpur_Agent01;1709596069;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10525622_02;c28c355c-e576-49af-878e-048a0ac8eaef;M/S Zaman & Sons-Mohadevpur_Agent02;1709596079;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10723960_01;b55bf35e-7b7e-45b3-a197-86d71db191c8;M/S PUROBI TELECOM_Agent01;1709598009;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10723960_02;b55bf35e-7b7e-45b3-a197-86d71db191c8;M/S PUROBI TELECOM_Agent02;1709598019;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10647695_01;68a06a81-56e3-424b-83d0-6e71c9b38892;M/S. Zharna Enterprise_Agent01;1709599280;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10647695_02;68a06a81-56e3-424b-83d0-6e71c9b38892;M/S. Zharna Enterprise_Agent02;1709599290;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10645275_01;454bd769-fbd0-4c53-a8c9-b84dc71badb1;M/S. Nasir Enterprise_Agent01;1709599809;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10645275_02;454bd769-fbd0-4c53-a8c9-b84dc71badb1;M/S. Nasir Enterprise_Agent02;1709599819;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10713328_01;0a0cecec-86bc-4e3a-8378-0b47a415ea4c;TALUKDER TRADING CONSORTIUM_Agent01;1709599868;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10713328_02;0a0cecec-86bc-4e3a-8378-0b47a415ea4c;TALUKDER TRADING CONSORTIUM_Agent02;1709599878;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10539843_01;8f131e08-74f9-470c-87e2-529944118feb;Khalifa Enterprise_Agent01;1709700042;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10539842_01;3252613c-b162-4fd4-94d3-6e4506b83dea;M/S Rahaman Traders_Agent01;1709700043;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10539843_02;8f131e08-74f9-470c-87e2-529944118feb;Khalifa Enterprise_Agent02;1709700052;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10539842_02;3252613c-b162-4fd4-94d3-6e4506b83dea;M/S Rahaman Traders_Agent02;1709700053;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10525625_01;f6d29af3-e231-49c1-9f30-30c1156c35b8;Bunan Enterprise Lohagara_Agent01;1709704050;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10525625_02;f6d29af3-e231-49c1-9f30-30c1156c35b8;Bunan Enterprise Lohagara_Agent02;1709704060;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10528697_01;ed59aa2e-2e83-43ac-8f49-bd2bd8460c07;Mother Telecom_Agent01;1709704080;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10528697_02;ed59aa2e-2e83-43ac-8f49-bd2bd8460c07;Mother Telecom_Agent02;1709704090;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10588798_01;e29f20b1-5bd4-4104-8b9b-d9dbe43c1266;Rahamania Enterprise Satkania_Agent01;1709704100;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10588798_02;e29f20b1-5bd4-4104-8b9b-d9dbe43c1266;Rahamania Enterprise Satkania_Agent02;1709704110;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10558603_01;b97d4a9b-3162-4bc2-81a9-2c34269eff91;M/S KAIF ENTERPRISE_Agent01;1709706080;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10558603_02;b97d4a9b-3162-4bc2-81a9-2c34269eff91;M/S KAIF ENTERPRISE_Agent02;1709706090;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10576381_01;de57e507-5a6b-4fd3-9940-244e310d7c20;Bay Breeze Enterprise_Agent01;1709706878;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10576381_02;de57e507-5a6b-4fd3-9940-244e310d7c20;Bay Breeze Enterprise_Agent02;1709706888;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529379_01;b154ab19-e30b-4829-8a19-5f7ee898e014;M/S Maksudur Rahman_Agent01;1709707081;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529379_02;b154ab19-e30b-4829-8a19-5f7ee898e014;M/S Maksudur Rahman_Agent02;1709707091;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519726_01;434b16ac-98cc-4dc9-89e0-aa17bc0f4dd7;Noora Trade Links-Nageshwari_Agent01;1709708281;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519726_02;434b16ac-98cc-4dc9-89e0-aa17bc0f4dd7;Noora Trade Links-Nageshwari_Agent02;1709708291;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10520070_01;abbcf546-7c55-4312-a6a2-00b24d2ae62e;Noora Trade Links-Ulipur_Agent01;1709708521;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10520070_02;abbcf546-7c55-4312-a6a2-00b24d2ae62e;Noora Trade Links-Ulipur_Agent02;1709708531;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10537799_01;d4f99d12-7e9e-4f20-8ef3-ecb74876fc8c;Rahamania Enterprise_Agent01;1709708933;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10537799_02;d4f99d12-7e9e-4f20-8ef3-ecb74876fc8c;Rahamania Enterprise_Agent02;1709708943;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10558290_01;d1c92d91-d96a-4d35-9871-44f6ce308684;M/S Suzun Enterprise_Agent01;1709710450;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10558290_02;d1c92d91-d96a-4d35-9871-44f6ce308684;M/S Suzun Enterprise_Agent02;1709710460;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10530565_01;5c2f675a-6de7-4030-8a93-622bf67253bc;S.A Distribution_Agent01;1709710810;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10530565_02;5c2f675a-6de7-4030-8a93-622bf67253bc;S.A Distribution_Agent02;1709710820;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519865_01;c2978616-8c53-4485-bb5c-04847018d308;Rupali Telecom_Agent01;1709711030;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519865_02;c2978616-8c53-4485-bb5c-04847018d308;Rupali Telecom_Agent02;1709711040;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10530568_01;03e04cb8-d088-467b-9c91-da9ba227bfef;M/s Razzak Brothers-Phultala_Agent01;1709711210;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10530568_02;03e04cb8-d088-467b-9c91-da9ba227bfef;M/s Razzak Brothers-Phultala_Agent02;1709711220;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10533031_01;88ded3a3-6815-46a5-ba52-e47a9c787578;Kazi Mobile Home_Agent01;1709711310;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10533031_02;88ded3a3-6815-46a5-ba52-e47a9c787578;Kazi Mobile Home_Agent02;1709711320;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529383_01;c84e304f-afec-4f98-b8ef-106940b2dc15;Moula Boksh Karim Boksh 4_Agent01;1709711497;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529383_02;c84e304f-afec-4f98-b8ef-106940b2dc15;Moula Boksh Karim Boksh 4_Agent02;1709711507;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519742_01;eda491a8-6c96-4be0-a1bb-74b59429a198;Noljur Corporation 2_Agent01;1709711586;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519742_02;eda491a8-6c96-4be0-a1bb-74b59429a198;Noljur Corporation 2_Agent02;1709711596;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550961_01;6abfe742-9744-45a2-a42b-5f990229678e;Siraj Traders_Agent01;1709711876;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550961_02;6abfe742-9744-45a2-a42b-5f990229678e;Siraj Traders_Agent02;1709711886;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550962_01;504e80f7-5498-46a0-9523-8db5ee7027db;Well Communication_Agent01;1709711887;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550962_02;504e80f7-5498-46a0-9523-8db5ee7027db;Well Communication_Agent02;1709711897;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10528818_01;6208d1cd-fcc1-4a9f-9287-ee8d3408e733;M/S. Mostofa Communications-Kazipur_Agent01;1709712434;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10528818_02;6208d1cd-fcc1-4a9f-9287-ee8d3408e733;M/S. Mostofa Communications-Kazipur_Agent02;1709712444;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519557_01;85e0b144-d387-4e1e-91ff-022c82cc58a9;Cosmica-Charghat_Agent01;1709714490;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519557_02;85e0b144-d387-4e1e-91ff-022c82cc58a9;Cosmica-Charghat_Agent02;1709714500;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10535151_01;6d4928d3-e78e-4806-9edb-730a4d0675dc;Momota Enterprise_Agent01;1709714510;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10535151_02;6d4928d3-e78e-4806-9edb-730a4d0675dc;Momota Enterprise_Agent02;1709714520;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531961_01;25a9fb01-6df0-4e72-8e2a-12b6e2f86d19;Kintu Communication-Alamdanga_Agent01;1709714783;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531961_02;25a9fb01-6df0-4e72-8e2a-12b6e2f86d19;Kintu Communication-Alamdanga_Agent02;1709714793;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531988_01;79355319-cfc8-4f1e-902d-2194d8da10dd;Jahanara Enterprise_Agent01;1709715160;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531988_02;79355319-cfc8-4f1e-902d-2194d8da10dd;Jahanara Enterprise_Agent02;1709715170;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10711712_01;5af29786-ba50-42b8-a87f-e5217365d70e;M/S Mahmud Store_Agent01;1709715426;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10711712_02;5af29786-ba50-42b8-a87f-e5217365d70e;M/S Mahmud Store_Agent02;1709715436;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10530569_01;b3c1adf0-e17b-4e83-b3b8-462e8b449a68;Sylhet Trading Agency - Modina Market_Agent01;1709715554;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10530144_01;2ed194f2-7e15-46e9-b45d-3f0460185e17;Sylhet Trading Agency - Golabganj_Agent01;1709715560;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10530569_02;b3c1adf0-e17b-4e83-b3b8-462e8b449a68;Sylhet Trading Agency - Modina Market_Agent02;1709715564;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10530144_02;2ed194f2-7e15-46e9-b45d-3f0460185e17;Sylhet Trading Agency - Golabganj_Agent02;1709715570;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
